437	0.0354468
438	0.0273684
439	0.045302
440	0.0421109
441	0.0318471
442	0.0565428
443	0.0495373
444	0.0220193
445	0.0417143
446	0.0149015
447	0.0359442
448	0.0378658
449	0.00908059
450	0.0541137
451	0.0314389
452	-0.00169492
453	0.0631769
454	0.00291036
455	0.0345423
456	0.021814
457	0.0328947
458	0.040708
459	0.0494132
460	0.0671961
461	0.0629584
462	0.0479369
463	0.0264151
464	0.0478927
465	0.0459559
466	0.036
467	0.047142
468	0.0508806
469	0.04375
470	0.0539499
471	0.0215736
472	0.0481928
473	0.0453636
474	0.0341935
475	0.0426357
476	0.0230326
477	0.0631296
478	0.0248991
479	0.0296392
480	0.0463576
481	0.051041
482	0.051144
483	0.0298913
484	0.0277008
485	0.0212766
486	0.0622378
487	0.0549199
488	0.039576
489	0.0021692
490	0.105304
491	0.0448529
492	0.0885269
493	0.0421562
494	0.0319889
495	0.00647948
496	0.0277981
497	0.0593773
498	0.0370931
499	0.0547619
500	0.0234742
501	0.0516432
502	0.0334282
503	0.0634146
504	0.0243161
505	0.0365297
506	0.050513
507	0.0822981
508	0.0456656
509	0.0216346
510	0.0492611
511	0.028777
512	0.0744681
513	0.0658824
514	0.053024
515	0.0956447
516	0.0694087
517	0.0169492
518	0.0822622
519	-0.0169492
520	0.04
521	0.0801394
522	0.0797227
523	0.0332481
524	0.0364407
525	0.0519481
526	0.0589812
527	0.0777882
528	0.0731707
529	0.0765171
530	0.0584532
531	0.0775547
532	0.0723327
533	0.0910781
534	-0.0152603
535	-0.00179051
536	0.0856865
537	0.0286533
538	0.0335753
539	0.0653266
540	0.038835
541	0.0652819
542	0.038914
543	0.0683417
544	0.0121212
545	0.0227048
546	0.0127326
547	0.0325444
548	0.0750257
549	0.0211742
550	0.068323
551	0.0464178
552	0.010397
553	0.0575916
554	0.0489834
555	0.0766871
556	0.0677638
557	0.0617284
558	0.0619289
559	0.0597453
560	0.0397554
561	0.014553
562	0.0916844
563	0.0597938
564	0.0745968
565	0.0578231
566	0.0990207
567	0.0598007
568	0.0700986
569	0.0277778
570	0.044711
571	0.102041
572	0.0517435
573	0.0206746
574	0.0615058
575	0.0681818
576	0.0608407
577	0.0568319
578	0.1
579	0.0409836
580	0.0486976
581	0.0902778
582	0.0401376
583	0.0209059
584	0.0510204
585	0.0242718
586	0.0701531
587	0.0275344
588	0.0840237
589	0.0815603
590	0.0471939
591	0.00230947
592	0.0296128
593	0.0888889
594	0.0496894
595	0.0757764
596	0.0632258
597	0.0475578
598	0.0307125
599	-0.0149813
600	0.00125628
601	0.0610687
602	0.0783133
603	0.0789809
604	0.0963855
605	0.0552885
606	0.0408163
607	0.0645161
608	0.0666667
609	0.0576923
610	0.0530504
611	0.046332
612	0.0855172
613	0.0434783
614	0.0383562
615	0.0501433
616	-0.004329
617	0.0662558
618	0.0916667
619	0.120061
620	0.0882779
621	0.0304348
622	0.0919378
623	0.122563
624	0.0865922
625	0.0372493
626	0.0699523
627	0.0622155
628	0.105042
629	0.112108
630	0.0688073
631	0.0161765
632	-0.00421941
633	0.0528571
634	0.136585
635	0.152174
636	0.044586
637	0.0723404
638	0.0787037
639	0.100486
640	-0.0102941
641	0.0971338
642	0.0477658
643	0.0733229
644	0.0910518
645	0.1
646	0.0765697
647	0.0433437
648	0.13871
649	0.0502283
650	0.0914826
651	0.00633914
652	0.0746753
653	0.057725
654	0.045677
655	0.0757576
656	0.111876
657	0.074199
658	0.00167224
659	0.0587248
660	0.096563
661	0.0946429
662	0.0943396
663	-0.0272572
664	0.0509091
665	0.0702055
666	0.044335
667	0.138122
668	0.115254
669	0.0769231
670	0.0801603
671	0.0946429
672	0.0612245
673	0.0855615
674	0.0790441
675	0.0867052
676	0.00497512
677	0.107826
678	0.112903
679	0.0618182
680	0.0722222
681	0.0625
682	0.0956679
683	-0.0052356
684	0.0566406
685	0.0621762
686	0.086444
687	0.10664
688	0.0468432
689	0.107784
690	0.143678
691	0.0614828
692	0.114754
693	0.0628571
694	0.0758929
695	0.112426
696	0.0843373
697	0.0635838
698	0.0904977
699	0.138889
700	0.0446602
701	0.111321
702	0.111111
703	0.0563991
704	0.0945674
705	0.0916335
706	0.0846457
707	0.127701
708	0.0844156
709	0.130901
710	0.0947776
711	0.153527
712	0.176353
713	0.107595
714	0.142857
715	0.104677
716	0.111359
717	0.0263158
718	0.0415755
719	0.183066
720	0.113208
721	0.120092
722	0.0794702
723	0.13253
724	0.0359281
725	0.12069
726	0.0577367
727	0.122244
728	0.0809628
729	0.0901099
730	0.0669546
731	0.0875273
732	0.121145
733	0.129717
734	0.131783
735	0.0938215
736	0.146727
737	0.0112108
738	0.109726
739	0.06
740	0.0774487
741	0.113208
742	0.0970149
743	0.1
744	0.0444444
745	0.0898058
746	0.0534351
747	0.146789
748	0.0813397
749	0.143959
750	0.134771
751	0.141791
752	0.102088
753	0.0458015
754	0.109974
755	0.019802
756	0.0976864
757	0.0537897
758	0.0915493
759	0.0541872
760	0.140665
761	0.0913838
762	0.0545906
763	0.13217
764	0.0866337
765	0.0498753
766	0.0671642
767	0.10705
768	0.0811518
769	0.0724638
770	0.10705
771	0.0735294
772	0.0852713
773	0.147208
774	0.10951
775	0.07
776	0.16129
777	0.0545906
778	0.165289
779	0.115281
780	0.105398
781	0.0676692
782	0.135065
783	0.145038
784	0.0495868
785	0.0485714
786	0.0775401
787	0.0509383
788	0.101695
789	0.0366197
790	0.0698324
791	0.0289017
792	0.100796
793	0.158879
794	0.0955224
795	0.169643
796	0.0928382
797	0.149864
798	0.101744
799	0.154696
800	0.0605263
801	0.125668
802	0.125
803	0.1
804	0.140449
805	0.129288
806	0.0539773
807	0.181818
808	0.0703125
809	0.0643087
810	0.126214
811	0.078125
812	0.169863
813	0.161491
814	0.262799
815	0.09699
816	0.0366972
817	0.0818182
818	0.189711
819	0.175497
820	0.148387
821	0.197452
822	0.0680473
823	0.100977
824	0.15896
825	0.123494
826	0.11976
827	0.0579268
828	0.00884956
829	0.176991
830	0.0617761
831	0.133929
832	0.154362
833	0.166134
834	0.176271
835	0.0515464
836	0.183544
837	0.108571
838	0.0257235
839	0.0273038
840	0.0549133
841	0.141447
842	0.173145
843	0.275093
844	0.252459
845	0.144262
846	0.15493
847	0.169231
848	0.0820189
849	0.206897
850	0.167808
851	0.186275
852	0.0883392
853	0.228571
854	0.0840336
855	0.0790274
856	0.175573
857	0.116505
858	0.200692
859	0.177606
860	0.232082
861	0.16726
862	0.155894
863	0.187291
864	0.108108
865	0.141414
866	0.0986547
867	0.117647
868	0.024735
869	0.0869565
870	0.202128
871	0.0878378
872	0.157692
873	0.0612245
874	0.177606
875	0.0890688
876	0.180851
877	0.0144404
878	0.153571
879	0.0957447
880	0.129032
881	0.132231
882	0.22093
883	0.11236
884	0.0830189
885	0.222672
886	0.113636
887	0.075
888	0.129464
889	0.101083
890	0.109023
891	0.243363
892	0.109023
893	-0.0288809
894	0.121339
895	0.0884615
896	0.157303
897	0.199029
898	0.0514706
899	0.117021
900	0.203636
901	0.111111
902	0.0438247
903	0.127049
904	0.122744
905	0.271255
906	0.0305677
907	0.0546218
908	0.186235
909	0.0786517
910	0.157447
911	0.128571
912	0.195745
913	0.168067
914	0.243119
915	0.0740741
916	0.1625
917	0.144628
918	0.0857143
919	0.167464
920	0.232
921	1.60418e+030
922	4.59149e-041
923	0.169065
924	1.44474e-042
925	9.01593e-039
926	0
927	5.88896e-039
928	0
929	3.08286e-042
930	4.59149e-041
931	9.09071e-039
932	0
933	9.09068e-039
934	0
935	9.04073e-039
936	0
937	9.01604e-039
938	0
939	1
940	0
941	9.09018e-039
942	0
943	9.09053e-039
944	0
945	5.98478e-039
946	0
947	9.09026e-039
948	0
949	9.09071e-039
950	0
951	9.09068e-039
952	0
953	9.09066e-039
954	0
955	5.98451e-039
956	0
957	5.98451e-039
958	0
959	9.09037e-039
960	0
961	9.09039e-039
962	0
963	9.09021e-039
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	10
983	4
984	10
985	12
986	8
987	7
988	11
989	5
990	8
991	9
992	10
993	13
994	7
995	4
996	12
997	10
998	10
999	16
1000	7
1001	16
1002	0
1003	4
1004	1
1005	12
1006	10
1007	9
1008	4
1009	13
1010	18
1011	11
1012	14
1013	13
1014	7
1015	0
1016	13
1017	7
1018	6
1019	7
1020	10
1021	16
1022	12
1023	10
1024	18
1025	11
1026	13
1027	5
1028	8
1029	11
1030	13
1031	6
1032	10
1033	0
1034	7
1035	2
1036	12
1037	7
1038	10
1039	14
1040	10
1041	9
1042	13
1043	5
1044	5
1045	3
1046	9
1047	8
1048	8
1049	5
1050	15
1051	13
1052	0
1053	11
1054	11
1055	4
1056	9
1057	4
1058	1
1059	7
1060	12
1061	13
1062	6
1063	7
1064	10
1065	7
1066	15
1067	8
1068	7
1069	9
1070	10
1071	8
1072	14
1073	6
1074	5
1075	6
1076	11
1077	2
1078	4
1079	4
1080	10
1081	7
1082	8
1083	16
1084	7
1085	8
1086	1
1087	3
1088	6
1089	7
1090	17
1091	10
1092	14
1093	30
1094	30
1095	50
1096	67
1097	118
1098	189
1099	313
1100	400
1101	583
1102	790
1103	1036
1104	1355
1105	1634
1106	2065
1107	2412
1108	2886
1109	3350
1110	3883
1111	4304
1112	4880
1113	5391
1114	5884
1115	6283
1116	6785
1117	7285
1118	7781
1119	8284
1120	8483
1121	8844
1122	9311
1123	9613
1124	9885
1125	10032
1126	10460
1127	10691
1128	11029
1129	11170
1130	11253
1131	11509
1132	11491
1133	11514
1134	11606
1135	11808
1136	11918
1137	11881
1138	12168
1139	11863
1140	12178
1141	12311
1142	12046
1143	11953
1144	11992
1145	11933
1146	12055
1147	11954
1148	11912
1149	11813
1150	11890
1151	11784
1152	11625
1153	11527
1154	11603
1155	11525
1156	11421
1157	11310
1158	11221
1159	11226
1160	11090
1161	10882
1162	10959
1163	10680
1164	10751
1165	10691
1166	10656
1167	10432
1168	10282
1169	10235
1170	10230
1171	10057
1172	10150
1173	9987
1174	9832
1175	9861
1176	9681
1177	9501
1178	9630
1179	9392
1180	9333
1181	9183
1182	9199
1183	8984
1184	8865
1185	8915
1186	8716
1187	8613
1188	8631
1189	8565
1190	8618
1191	8360
1192	8410
1193	8176
1194	8162
1195	8062
1196	7959
1197	8010
1198	7792
1199	7763
1200	7746
1201	7677
1202	7421
1203	7318
1204	7419
1205	7273
1206	7177
1207	7173
1208	7290
1209	6838
1210	7137
1211	6800
1212	6854
1213	6875
1214	6627
1215	6625
1216	6591
1217	6408
1218	6313
1219	6346
1220	6251
1221	6229
1222	6062
1223	6146
1224	5914
1225	5991
1226	5978
1227	5874
1228	5875
1229	5768
1230	5666
1231	5651
1232	5708
1233	5510
1234	5428
1235	5504
1236	5449
1237	5314
1238	5274
1239	5395
1240	5301
1241	5121
1242	5146
1243	5085
1244	5076
1245	4988
1246	4961
1247	4919
1248	4711
1249	4809
1250	4769
1251	4763
1252	4684
1253	4652
1254	4697
1255	4564
1256	4464
1257	4436
1258	4497
1259	4314
1260	4390
1261	4402
1262	4268
1263	4176
1264	4144
1265	4225
1266	4165
1267	4151
1268	4080
1269	4009
1270	4022
1271	3938
1272	3882
1273	3868
1274	3803
1275	3877
1276	3605
1277	3741
1278	3781
1279	3709
1280	3637
1281	3519
1282	3553
1283	3647
1284	3465
1285	3554
1286	3457
1287	3393
1288	3357
1289	3408
1290	3439
1291	3322
1292	3391
1293	3337
